Neighborhood,Year,Population,0-9 years,10-19 years,20-34 years,35-54 years,55-64 years,65 years and over,less than High School,High School or GED,Some College or Associate's Degree,Bachelor's Degree or Higher,Foreign Born,White,Black/ African American,Hispanic,Asian/PI,Other,Occupied Housing Units,Owner-occupied,Renter-occupied
Downtown,2003,12804.200000000186,637.2000000000007,1662.200000000099,3853.600000000035,3208.200000000026,1252.1000000000058,2190.9000000000015,2689.199999999997,1159.800000000002,930.7999999999884,4266.400000000023,4671.4000000000815,7040.600000000093,514.1999999999971,543.400000000016,4473.799999999988,232.20000000000073,5690.9000000000815,1462.8000000000175,4228.100000000006
Downtown,2004,13259.600000000442,648.6000000000167,1790.6000000002969,4029.8000000002794,3264.600000000064,1322.8000000000757,2203.2000000000116,2655.933333333349,1163.0666666666666,959.7333333333081,4538.533333333093,4771.200000000012,7357.800000000629,541.6000000000422,574.200000000048,4539.400000000067,246.600000000024,5860.200000000303,1535.4000000001106,4324.800000000163
Downtown,2005,13714.999999999884,660.0,1919.0000000001455,4205.999999999884,3320.999999999971,1393.499999999971,2215.4999999999927,2622.666666666686,1166.3333333333321,988.6666666666279,4810.666666666279,4871.0,7675.0,568.9999999999854,604.9999999999927,4604.999999999956,261.00000000000364,6029.500000000058,1607.999999999971,4421.499999999942
Downtown,2006,14170.400000000256,671.4000000000015,2047.4000000001688,4382.199999999895,3377.3999999999796,1464.1999999999825,2227.7999999999993,2589.4000000000087,1169.5999999999985,1017.5999999999549,5082.799999999581,4970.799999999988,7992.20000000007,596.4000000000015,635.7999999999884,4670.600000000006,275.4000000000051,6198.800000000047,1680.5999999999767,4518.199999999953
Downtown,2007,14625.80000000028,682.7999999999993,2175.8000000000757,4558.399999999907,3433.7999999999593,1534.8999999999942,2240.0999999999985,2556.133333333317,1172.8666666666668,1046.5333333333256,5354.933333333232,5070.600000000122,8309.40000000014,623.8000000000102,666.5999999999913,4736.199999999997,289.79999999999563,6368.100000000035,1753.1999999999534,4614.899999999965
Downtown,2008,15081.199999999837,694.1999999999898,2304.1999999999243,4734.599999999744,3490.19999999991,1605.5999999999185,2252.3999999999905,2522.866666666596,1176.1333333333369,1075.4666666666963,5627.066666667,5170.400000000256,8626.599999999627,651.1999999999898,697.3999999999651,4801.79999999993,304.1999999999789,6537.399999999849,1825.799999999901,4711.59999999986
Downtown,2009,15536.600000000326,705.6000000000131,2432.6000000001222,4910.800000000047,3546.6000000000204,1676.3000000000757,2264.7000000000044,2489.5999999999185,1179.400000000006,1104.4000000000597,5899.2000000005355,5270.200000000303,8943.800000000163,678.6000000000058,728.2000000000044,4867.400000000038,318.60000000000946,6706.700000000128,1898.4000000000233,4808.3000000000175
Downtown,2010,15992.0,717.0,2561.0,5087.0,3603.0,1747.0,2277.0,2456.3333333332703,1182.6666666666724,1133.333333333394,6171.333333333838,5370.000000000204,9261.0,706.0,759.0,4933.0,333.0,6876.0,1971.0,4905.0
Downtown,2011,16309.800000000396,759.4000000000524,2582.000000000022,5247.200000000186,3591.199999999986,1802.2000000000553,2327.8000000000757,2423.0666666665784,1185.9333333333416,1162.2666666667355,6443.466666667373,5469.800000000221,9391.600000000151,685.3999999999796,820.2000000000844,5058.400000000169,354.2000000000189,7011.200000000186,1992.400000000016,5018.800000000192
Downtown,2012,16627.599999999977,801.7999999999884,2603.0,5407.4000000000815,3579.399999999994,1857.3999999999796,2378.600000000006,2389.7999999999447,1189.2000000000035,1191.200000000019,6715.600000000326,5569.600000000064,9522.199999999953,664.7999999999956,881.4000000000233,5183.800000000047,375.3999999999942,7146.400000000023,2013.7999999999956,5132.600000000064
Downtown,2013,16945.400000000023,844.1999999999825,2623.9999999999854,5567.599999999977,3567.5999999999985,1912.5999999999767,2429.399999999994,2356.533333333311,1192.466666666668,1220.1333333333605,6987.733333333512,5669.400000000052,9652.799999999901,644.1999999999898,942.6000000000058,5309.1999999999825,396.59999999999854,7281.600000000035,2035.1999999999898,5246.399999999994
Downtown,2014,17263.200000000186,886.6000000000349,2645.0000000000146,5727.800000000163,3555.7999999999884,1967.8000000000466,2480.2000000000407,2323.2666666666046,1195.7333333333363,1249.066666666702,7259.8666666669305,5769.200000000186,9783.40000000014,623.5999999999767,1003.8000000000611,5434.600000000122,417.80000000001746,7416.800000000221,2056.600000000013,5360.200000000157
Downtown,2015,17581.0,929.0,2666.0,5888.0,3544.0,2023.0,2531.0,2290.0,1199.0,1278.0,7532.0,5869.0,9914.0,603.0,1065.0,5560.0,439.0,7552.0,2078.0,5474.0
Downtown,2016,17943.5,1025.5,2679.0000000000036,5915.0,3544.879404466502,2023.5019851116626,2531.628039702233,2126.5,1272.0,1338.5,7773.500000000058,4451.499999999069,10042.99999999997,666.5000000000291,1082.5,5630.5,521.0,7747.000000000058,2108.0000000000146,5639.0
Downtown,2017,18306.0,1122.0,2692.0,5942.0,3545.7585908267347,2024.003845723049,2532.2559236406505,1963.0,1345.0,1399.0,8015.0,3034.0,10172.0,730.0,1100.0,5701.0,603.0,7942.0,2138.0,5804.0
Downtown,2018,18863.666666666744,1122.278135845315,2692.6673277144273,5943.4729796727825,3546.637559242904,2024.5055819267482,2532.8836519310917,1963.4866137828456,1345.3334159643036,1399.346802181457,8016.986861675757,3034.7521070897365,10306.000000000058,761.0000000000073,1206.000000000029,5966.666666666511,624.0000000000073,8068.333333333314,2138.5299950421413,5805.438770451165
Downtown,2019,19421.33333333279,1122.556202776892,2693.3344900850193,5944.945594385286,3547.516309877006,2025.0071938152332,2533.5112246892504,1963.9731069973604,1345.6667493181103,1399.6935184357135,8018.973231066657,3035.504027829847,10439.999999999942,791.9999999999709,1311.9999999998836,6232.3333333329065,644.9999999999854,8194.66666666657,2139.059858767374,5806.877184418074
Downtown,2020,19979.0,1122.8342008459301,2694.001487234619,5946.41784440866,3548.394842890842,2025.5086814808637,2534.138642030679,1964.4594797331197,1346.0000001227952,1400.0401488266089,8020.959108538442,3036.25576235878,10574.0,823.0,1418.0,6498.0,666.0,8321.0,2139.58959127326,5808.315242165575
East Boston,2000,38413.0,5346.0,4750.0,10917.0,10225.0,2479.0,4696.0,10009.0,8265.0,3954.0,2591.0,16051.0,19078.0,1177.0,14990.0,1553.0,1615.0,14326.0,4029.0,10297.0
East Boston,2001,38622.50000000035,5366.800000000025,4725.7999999999665,11072.900000000256,10350.300000000134,2527.100000000064,4579.59999999986,10022.599999999991,8399.266666666663,3999.733333333337,2913.5999999998603,16547.866666666698,18675.29999999923,1187.600000000013,15632.900000000838,1538.999999999989,1587.699999999968,14358.500000000044,4028.8999999999983,10329.600000000042
East Boston,2002,38832.000000000175,5387.600000000006,4701.599999999969,11228.800000000163,10475.600000000064,2575.2000000000116,4463.199999999895,10036.19999999999,8533.533333333326,4045.46666666666,3236.1999999997206,17044.733333333163,18272.59999999951,1198.2000000000044,16275.800000000512,1524.9999999999927,1560.399999999987,14391.000000000015,4028.7999999999965,10362.200000000033
East Boston,2003,39041.5,5408.399999999994,4677.399999999987,11384.70000000007,10600.900000000023,2623.2999999999884,4346.799999999959,10049.800000000007,8667.800000000192,4091.2000000000407,3558.8000000000466,17541.600000000442,17869.89999999979,1208.7999999999993,16918.70000000042,1511.0000000000036,1533.099999999984,14423.5,4028.6999999999975,10394.800000000017
East Boston,2004,39251.00000000029,5429.200000000026,4653.199999999961,11540.60000000021,10726.200000000186,2671.4000000000524,4230.39999999979,10063.400000000001,8802.066666666855,4136.933333333363,3881.4000000000233,18038.466666667024,17467.199999999255,1219.4000000000124,17561.600000001024,1496.9999999999782,1505.799999999952,14456.000000000036,4028.599999999997,10427.400000000052
East Boston,2005,39460.50000000012,5449.999999999993,4629.000000000015,11696.499999999942,10851.5,2719.499999999971,4114.0,10076.999999999996,8936.33333333346,4182.666666666686,4204.0,18535.333333333372,17064.5,1230.0,18204.5,1483.0000000000036,1478.5000000000073,14488.5,4028.5000000000014,10460.000000000015
East Boston,2006,39670.00000000006,5470.799999999996,4604.800000000003,11852.400000000023,10976.800000000047,2767.5999999999913,3997.600000000006,10090.599999999991,9070.600000000151,4228.400000000023,4526.599999999977,19032.200000000186,16661.799999999814,1240.6000000000058,18847.399999999907,1468.9999999999964,1451.1999999999898,14521.0,4028.3999999999996,10492.600000000013
East Boston,2007,39879.5,5491.599999999991,4580.5999999999985,12008.299999999988,11102.100000000006,2815.6999999999825,3881.2000000000116,10104.2,9204.866666666901,4274.13333333339,4849.200000000186,19529.066666667117,16259.099999999977,1251.2000000000044,19490.299999999814,1455.0000000000036,1423.9000000000015,14553.500000000015,4028.2999999999997,10525.200000000012
East Boston,2008,40088.999999999825,5512.39999999998,4556.400000000023,12164.199999999837,11227.39999999982,2863.7999999999447,3764.800000000134,10117.80000000001,9339.13333333368,4319.8666666667705,5171.800000000512,20025.933333334397,15856.400000000489,1261.7999999999884,20133.19999999879,1441.0000000000182,1396.600000000035,14585.999999999985,4028.2000000000016,10557.799999999967
East Boston,2009,40298.50000000023,5533.200000000012,4532.1999999999825,12320.100000000093,11352.70000000007,2911.9000000000233,3648.399999999936,10131.400000000023,9473.400000000489,4365.600000000137,5494.400000000838,20522.800000001444,15453.699999999837,1272.4000000000015,20776.09999999986,1426.9999999999964,1369.299999999981,14618.500000000015,4028.099999999999,10590.400000000009
East Boston,2010,40508.0,5554.0,4508.0,12476.0,11478.0,2960.0,3532.0,10145.000000000015,9607.666666667123,4411.333333333459,5817.000000000815,21019.66666666814,15051.0,1283.0,21419.0,1413.0,1342.0,14651.0,4028.0,10623.0
East Boston,2011,41737.40000000177,5576.400000000023,4573.4000000000815,12715.400000000256,11989.20000000042,3219.8000000002794,3663.200000000157,10158.600000000028,9741.933333333902,4457.066666666826,6139.600000001141,21516.533333335305,15079.600000000042,1264.9999999999927,22492.600000001024,1485.600000000064,1414.6000000001222,14978.000000000466,4152.60000000018,10825.40000000014
East Boston,2012,42966.80000000028,5598.799999999996,4638.799999999988,12954.799999999988,12500.399999999907,3479.5999999998603,3794.399999999965,10172.200000000008,9876.200000000303,4502.80000000009,6462.2000000005355,22013.40000000107,15108.199999999997,1247.0000000000073,23566.19999999972,1558.1999999999534,1487.1999999999825,15304.999999999884,4277.200000000041,11027.800000000047
East Boston,2013,44196.200000000186,5621.1999999999825,4704.1999999999825,13194.200000000012,13011.599999999977,3739.399999999907,3925.5999999999476,10185.800000000003,10010.466666666907,4548.533333333398,6784.800000000279,22510.266666667187,15136.799999999988,1229.0000000000073,24639.799999999814,1630.7999999999884,1559.8000000000175,15631.999999999767,4401.799999999959,11230.199999999895
East Boston,2014,45425.600000001956,5643.60000000002,4769.600000000064,13433.600000000326,13522.800000000629,3999.200000000361,4056.800000000192,10199.40000000002,10144.733333333628,4594.26666666675,7107.400000000489,23007.133333334,15165.400000000016,1210.9999999999782,25713.40000000177,1703.4000000000815,1632.4000000000524,15959.000000000116,4526.40000000014,11432.600000000268
East Boston,2015,46655.0,5666.0,4835.0,13673.0,14034.0,4259.0,4188.0,10213.0,10279.0,4640.0,7430.0,23504.0,15194.0,1193.0,26787.0,1776.0,1705.0,16286.0,4651.0,11635.0
East Boston,2016,46959.0,5492.5,4889.0,14181.000000000233,14037.482382133992,4260.05682382134,4189.039205955334,9720.499999999884,10002.0,4911.000000000116,8621.000000000466,14786.499999996275,15602.499999999884,1182.0,26746.99999999997,1971.5000000001164,1455.9999999999418,16425.5,4626.0,11799.5
East Boston,2017,47263.0,5319.0,4943.0,14689.0,14040.963900581937,4261.113385533596,4190.078154171097,9228.0,9725.0,5182.0,9812.0,6069.0,16011.0,1171.0,26707.0,2167.0,1207.0,16565.0,4601.0,11964.0
East Boston,2018,45863.999999999534,5320.318542389688,4944.225334655429,14692.641298958848,14044.444555986145,4262.169685331695,4191.116844838963,9230.287555775903,9727.410758552302,5183.2845810609815,9814.432325235497,6070.504462072385,15927.333333333314,1248.333333333343,25038.0,2088.666666666657,1561.6666666666279,16608.333333333343,4602.140555280119,11966.965790778384
East Boston,2019,44465.00000000093,5321.636758084036,4945.450365709604,14696.281695712802,14047.924348988116,4263.22572341032,4192.155278150368,9232.574544763951,9729.820919790789,5184.5688438412235,9816.8640478136,6072.008551384096,15843.666666666744,1325.6666666666279,23369.000000001397,2010.3333333334012,1916.3333333331393,16651.666666666642,4603.280827964775,11969.930846722576
East Boston,2020,43066.0,5322.95464732576,4946.675093388085,14699.921190932146,14051.403280228575,4264.281499963914,4193.1934542965155,9234.860967385239,9732.230484159234,5185.852788577193,9819.295168182056,6073.512268212075,15760.0,1403.0,21700.0,1932.0,2271.0,16695.0,4604.420818263925,11972.895168378525
Fenway,2000,30156.0,423.0,7141.0,17420.0,2904.0,748.0,1520.0,938.0,1094.0,1718.0,7410.0,6552.0,20876.0,1720.0,2269.0,4255.0,1036.0,11857.0,1376.0,10481.0
Fenway,2001,30529.90000000049,425.70000000000346,7217.900000000111,17717.000000000233,2876.4999999999563,768.6000000000204,1524.2000000000044,930.1333333333369,1094.466666666666,1688.7999999999884,7537.93333333332,6703.733333333279,20987.900000000198,1713.8999999999924,2317.20000000007,4467.400000000256,1043.500000000009,11955.000000000116,1375.6999999999987,10579.300000000076
Fenway,2002,30903.80000000028,428.40000000000146,7294.800000000105,18014.000000000116,2848.999999999978,789.2000000000044,1528.4000000000033,922.2666666666773,1094.9333333333327,1659.5999999999985,7665.866666666552,6855.466666666558,21099.800000000163,1707.7999999999975,2365.400000000038,4679.800000000221,1051.0000000000073,12053.000000000087,1375.3999999999983,10677.600000000093
Fenway,2003,31277.70000000007,431.10000000000036,7371.700000000099,18311.0,2821.4999999999854,809.8000000000029,1532.6000000000022,914.3999999999978,1095.3999999999999,1630.399999999965,7793.800000000047,7007.20000000007,21211.700000000157,1701.7000000000007,2413.6000000000204,4892.2000000002445,1058.5000000000036,12151.0,1375.099999999999,10775.900000000081
Fenway,2004,31651.600000000675,433.8000000000038,7448.60000000018,18608.000000000466,2793.999999999949,830.4000000000306,1536.8000000000047,906.533333333331,1095.8666666666663,1601.1999999999753,7921.733333333337,7158.933333333407,21323.600000000297,1695.5999999999913,2461.800000000061,5104.600000000501,1066.0000000000146,12249.000000000175,1374.7999999999984,10874.200000000186
Fenway,2005,32025.500000000116,436.4999999999991,7525.500000000087,18904.999999999884,2766.4999999999854,850.9999999999927,1540.999999999999,898.6666666666679,1096.3333333333326,1571.9999999999854,8049.666666666599,7310.666666666628,21435.500000000116,1689.5,2510.0,5317.000000000233,1073.5000000000036,12347.00000000003,1374.5,10972.500000000087
Fenway,2006,32399.40000000014,439.1999999999998,7602.4000000000815,19202.0,2738.9999999999927,871.5999999999985,1545.1999999999998,890.8000000000011,1096.7999999999986,1542.7999999999884,8177.599999999977,7462.399999999965,21547.400000000052,1683.399999999996,2558.2000000000116,5529.400000000198,1081.0000000000073,12445.000000000058,1374.1999999999998,11070.800000000047
Fenway,2007,32773.30000000005,441.8999999999987,7679.300000000076,19499.0,2711.5,892.2000000000044,1549.4000000000005,882.9333333333307,1097.266666666666,1513.5999999999622,8305.533333333413,7614.1333333333605,21659.300000000017,1677.2999999999993,2606.4000000000233,5741.799999999988,1088.5000000000036,12543.00000000003,1373.9,11169.099999999977
Fenway,2008,33147.19999999949,444.5999999999967,7756.1999999999825,19795.99999999965,2684.000000000022,912.7999999999811,1553.5999999999967,875.0666666666511,1097.733333333333,1484.399999999936,8433.466666666936,7765.866666666872,21771.199999999895,1671.2000000000098,2654.599999999962,5954.199999999837,1095.9999999999945,12640.999999999884,1373.6000000000013,11267.399999999936
Fenway,2009,33521.10000000009,447.3000000000002,7833.100000000064,20093.0,2656.4999999999854,933.400000000016,1557.8000000000002,867.1999999999771,1098.2,1455.1999999999098,8561.400000000373,7917.600000000384,21883.100000000035,1665.0999999999967,2702.800000000032,6166.600000000268,1103.5000000000036,12739.0,1373.2999999999997,11365.70000000007
Fenway,2010,33895.0,450.0,7910.0,20390.0,2629.0,954.0,1562.0,859.3333333333103,1098.6666666666663,1425.9999999999127,8689.333333333692,8069.33333333378,21995.0,1659.0,2751.0,6379.0,1111.0,12837.0,1373.0,11464.0
Fenway,2011,33635.599999999744,487.4000000000524,8091.000000000233,19731.39999999944,2762.4000000001397,998.800000000032,1564.600000000004,851.4666666666399,1099.1333333333332,1396.7999999999083,8817.26666666707,8221.066666667117,21515.599999999744,1617.7999999999593,2956.4000000003143,6427.600000000035,1118.200000000008,12454.799999999697,1361.399999999987,11093.399999999907
Fenway,2012,33376.20000000007,524.7999999999884,8272.0,19072.799999999814,2895.7999999999884,1043.5999999999767,1567.2000000000003,843.5999999999876,1099.5999999999995,1367.5999999999622,8945.200000000186,8372.800000000221,21036.20000000042,1576.6000000000204,3161.7999999999884,6476.199999999997,1125.3999999999996,12072.60000000021,1349.7999999999993,10722.800000000163
Fenway,2013,33116.80000000016,562.1999999999971,8453.0,18414.19999999972,3029.1999999999534,1088.3999999999796,1569.8000000000006,835.7333333333245,1100.0666666666662,1338.3999999999796,9073.133333333448,8524.533333333442,20556.80000000028,1535.4000000000378,3367.199999999895,6524.799999999974,1132.5999999999967,11690.400000000373,1338.2000000000044,10352.200000000303
Fenway,2014,32857.39999999979,599.6000000000495,8634.000000000233,17755.59999999916,3162.600000000093,1133.2000000000407,1572.4000000000033,827.8666666666486,1100.5333333333338,1309.1999999999462,9201.066666666855,8676.266666666954,20077.39999999944,1494.1999999999534,3572.6000000001513,6573.400000000052,1139.8000000000065,11308.199999999488,1326.5999999999913,9981.599999999627
Fenway,2015,32598.0,637.0,8815.0,17097.0,3296.0,1178.0,1575.0,820.0,1101.0,1280.0,9329.0,8828.0,19598.0,1453.0,3778.0,6622.0,1147.0,10926.0,1315.0,9611.0
Fenway,2016,33043.50000000012,572.9999999999854,8750.5,17584.5,3296.8178660049616,1178.2923076923075,1575.390818858561,830.0,1204.5,1387.5,9444.00000000003,5497.999999999069,19226.999999999884,1631.5,3900.000000000029,6846.500000000116,1438.5,11076.000000000058,1217.5,9858.5
Fenway,2017,33489.0,509.0,8686.0,18072.0,3297.635529166171,1178.5845428876673,1575.781540787841,840.0,1308.0,1495.0,9559.0,2168.0,18856.0,1810.0,4022.0,7071.0,1730.0,11226.0,1120.0,10106.0
Fenway,2018,34823.66666666651,509.1261774913237,8688.153197818545,18076.479920674275,3298.452989634482,1178.8767056399945,1576.1721658599254,840.2082300446208,1308.3242439266237,1495.370599900843,9561.369608329202,2168.53743182945,19354.000000000116,1984.333333333314,3869.666666666628,7784.0,1831.6666666666279,11908.333333333256,1120.2776400594946,10108.505205751113
Fenway,2019,36158.33333333209,509.2523237196416,8690.305862139114,18080.95873135828,3299.270247560555,1179.168796003136,1576.562694146808,840.4164084960687,1308.648407515307,1495.7411079781223,9563.738629540381,2169.074730499378,19851.999999999767,2158.6666666665697,3717.333333333372,8496.999999999534,1933.3333333331975,12590.666666665813,1120.555211328092,10111.009790787224
Fenway,2020,37493.0,509.3784387081803,8692.457993358068,18085.436432876697,3300.0873030948696,1179.460814030873,1576.9531257203957,840.624535392675,1308.9724908257367,1496.1115243000586,9566.107064069736,2169.6118961087136,20350.0,2333.0,3565.0,9210.0,2035.0,13273.0,1120.8327138569002,10113.513755569487
Hyde Park,2000,32003.0,4610.0,4568.0,6458.0,9611.0,2621.0,4135.0,4105.0,6828.0,5736.0,4273.0,8376.0,13443.0,12716.0,4155.0,483.0,1206.0,11616.0,6619.0,4997.0
Hyde Park,2001,32034.40000000002,4536.799999999901,4579.400000000012,6434.2999999999665,9599.899999999983,2749.5000000001746,4134.499999999998,4033.4666666666744,6877.266666666663,5875.266666666605,4475.733333333279,8540.266666666605,13011.49999999965,12955.50000000035,4390.200000000361,488.20000000000437,1188.9999999999782,11625.60000000001,6635.300000000021,4990.299999999992
Hyde Park,2002,32065.799999999985,4463.5999999999185,4590.80000000001,6410.599999999969,9588.799999999981,2878.0000000001164,4133.999999999997,3961.933333333378,6926.533333333311,6014.533333333267,4678.466666666442,8704.533333333267,12579.999999999767,13195.000000000233,4625.400000000198,493.4000000000033,1171.9999999999782,11635.199999999997,6651.600000000017,4983.599999999991
Hyde Park,2003,32097.199999999975,4390.399999999936,4602.200000000004,6386.899999999987,9577.699999999983,3006.500000000058,4133.499999999998,3890.399999999936,6975.8000000000175,6153.800000000105,4881.200000000012,8868.800000000105,12148.500000000116,13434.5,4860.600000000093,498.60000000000036,1154.9999999999854,11644.799999999994,6667.900000000005,4976.899999999996
Hyde Park,2004,32128.600000000006,4317.199999999837,4613.600000000013,6363.199999999953,9566.599999999966,3135.0000000002037,4132.999999999997,3818.8666666666104,7025.06666666668,6293.066666666709,5083.933333333349,9033.06666666671,11716.999999999767,13674.000000000466,5095.800000000338,503.80000000000837,1137.999999999971,11654.400000000009,6684.200000000023,4970.199999999988
Hyde Park,2005,32159.999999999978,4243.999999999942,4625.0,6339.499999999985,9555.499999999989,3263.500000000029,4132.5,3747.333333333314,7074.333333333314,6432.333333333314,5286.66666666657,9197.333333333372,11285.500000000466,13913.500000000058,5330.999999999942,509.0000000000018,1120.9999999999927,11664.0,6700.500000000007,4963.499999999998
Hyde Park,2006,32191.399999999987,4170.799999999901,4636.399999999998,6315.7999999999665,9544.39999999999,3392.000000000029,4131.999999999999,3675.8000000000175,7123.599999999977,6571.600000000035,5489.399999999907,9361.599999999977,10854.00000000035,14153.000000000058,5566.200000000012,514.2000000000007,1103.9999999999854,11673.599999999993,6716.800000000003,4956.799999999997
Hyde Park,2007,32222.799999999985,4097.5999999999185,4647.800000000003,6292.099999999991,9533.299999999996,3520.500000000058,4131.499999999999,3604.2666666666046,7172.866666666698,6710.866666666872,5692.1333333333605,9525.866666666814,10422.500000000233,14392.499999999942,5801.40000000014,519.3999999999996,1086.9999999999927,11683.199999999993,6733.100000000006,4950.1
Hyde Park,2008,32254.199999999975,4024.4000000000233,4659.199999999993,6268.400000000023,9522.200000000015,3648.9999999999127,4131.000000000002,3532.7333333331917,7222.133333333433,6850.13333333371,5894.866666666872,9690.133333333652,9991.000000000582,14631.999999999825,6036.5999999999185,524.5999999999949,1070.0000000000146,11692.799999999988,6749.399999999987,4943.400000000009
Hyde Park,2009,32285.60000000001,3951.199999999895,4670.600000000006,6244.6999999999825,9511.099999999988,3777.500000000029,4130.499999999998,3461.199999999808,7271.40000000014,6989.400000000489,6097.600000000268,9854.400000000489,9559.500000000116,14871.5,6271.800000000105,529.8000000000011,1053.0,11702.399999999998,6765.699999999997,4936.699999999997
Hyde Park,2010,32317.0,3878.0,4682.0,6221.0,9500.0,3906.0,4130.0,3389.6666666664823,7320.666666666788,7128.6666666670935,6300.333333333547,10018.666666667094,9128.0,15111.0,6507.0,535.0,1036.0,11712.0,6782.0,4930.0
Hyde Park,2011,33272.40000000084,3853.3999999999796,4758.600000000122,6521.800000000512,9587.800000000076,4212.000000000466,4338.800000000105,3318.1333333331277,7369.933333333494,7267.933333333873,6503.066666667175,10182.933333333873,9116.599999999991,15467.000000000466,7051.600000000792,561.4000000000233,1075.800000000032,11947.80000000028,6993.800000000279,4954.000000000022
Hyde Park,2012,34227.799999999814,3828.800000000003,4835.200000000041,6822.600000000093,9675.599999999977,4518.000000000116,4547.599999999977,3246.5999999998894,7419.200000000099,7407.200000000303,6705.800000000163,10347.200000000244,9105.200000000004,15823.0,7596.200000000186,587.8000000000029,1115.5999999999913,12183.600000000035,7205.5999999999185,4978.0
Hyde Park,2013,35183.19999999995,3804.199999999997,4911.800000000047,7123.399999999907,9763.399999999994,4824.000000000116,4756.399999999907,3175.066666666593,7468.466666666733,7546.4666666669655,6908.533333333384,10511.466666666849,9093.800000000007,16179.0,8140.800000000047,614.2000000000044,1155.3999999999796,12419.399999999965,7417.399999999907,5001.999999999993
Hyde Park,2014,36138.60000000149,3779.599999999962,4988.400000000111,7424.200000000303,9851.200000000099,5130.000000000349,4965.200000000186,3103.53333333318,7517.73333333341,7685.7333333336865,7111.266666667012,10675.733333333628,9082.399999999987,16535.000000000466,8685.400000000838,640.6000000000204,1195.2000000000407,12655.200000000244,7629.200000000303,5026.000000000029
Hyde Park,2015,37094.0,3755.0,5065.0,7725.0,9939.0,5436.0,5174.0,3032.0,7567.0,7825.0,7314.0,10840.0,9071.0,16891.0,9230.0,667.0,1235.0,12891.0,7841.0,5050.0
Hyde Park,2016,38009.000000000466,3947.5,4909.5,7973.000000000058,9941.466253101737,5437.348883374688,5175.283870967743,3395.5000000001164,7558.5,8017.499999999942,7517.5,9250.999999999534,8894.999999999942,17466.5,9736.000000000233,715.0000000000146,1196.5,13019.0,7836.499999999996,5182.500000000029
Hyde Park,2017,38924.0,4140.0,4754.0,8221.0,9943.931894533554,5438.697432204889,5176.567423515104,3759.0,7550.0,8210.0,7721.0,7662.0,8719.0,18042.0,10242.0,763.0,1158.0,13147.0,7832.0,5315.0
Hyde Park,2018,37339.999999999534,4141.026276648487,4755.178482895389,8223.03792761527,9946.396924750345,5440.045646739396,5177.850657878891,3759.931829449677,7551.8715914724835,8212.035200793256,7722.913981160138,7663.899355478434,8356.666666666628,17237.333333333023,9601.0,753.9999999999964,1390.9999999999418,12921.666666666628,7833.941497273178,5316.317550818047
Hyde Park,2019,35756.0000000014,4142.052299016337,4756.356673797987,8225.075350293071,9948.861344206423,5441.393527226694,5179.133574295609,3760.8634280199067,7553.742719220616,8214.069897324669,7724.827488093029,7665.798240353428,7994.333333333721,16432.666666666977,8960.000000000466,745.0000000000109,1623.9999999997672,12696.333333333489,7835.882513501441,5317.634775186434
Hyde Park,2020,34172.0,4143.0780672924675,4757.534572924732,8227.112268408544,9951.325153355558,5442.741073914962,5180.416173001477,3761.7947958822197,7555.613383588921,8216.104089968878,7726.740521151001,7667.696654974614,7632.0,15628.0,8319.0,736.0,1857.0,12471.0,7837.823049042179,5318.9516733476985
Jamaica Plain,2000,35976.0,4182.0,4215.0,10932.0,11205.0,2362.0,3080.0,4568.0,4395.0,4668.0,11137.0,7862.0,17541.0,5373.0,10285.0,1565.0,1213.0,14160.0,5476.0,8684.0
Jamaica Plain,2001,35932.49999999993,4132.099999999962,4112.999999999825,10999.400000000081,11063.099999999802,2513.1000000002095,3111.8000000000247,4418.733333333395,4385.666666666668,4618.333333333343,11670.866666666465,7947.200000000012,17693.000000000116,5281.899999999907,10170.499999999854,1577.700000000019,1210.2999999999975,14240.20000000007,5595.900000000198,8644.29999999993
Jamaica Plain,2002,35888.99999999993,4082.1999999999825,4010.9999999998836,11066.800000000061,10921.199999999837,2664.2000000001863,3143.6000000000204,4269.466666666791,4376.333333333339,4568.666666666701,12204.733333332697,8032.399999999965,17845.000000000116,5190.79999999993,10055.999999999884,1590.400000000016,1207.5999999999976,14320.400000000052,5715.800000000105,8604.599999999933
Jamaica Plain,2003,35845.499999999956,4032.2999999999884,3908.999999999971,11134.200000000026,10779.299999999872,2815.300000000163,3175.400000000016,4120.199999999895,4366.999999999993,4518.999999999985,12738.59999999986,8117.600000000064,17997.0,5099.6999999999825,9941.499999999884,1603.1000000000095,1204.8999999999987,14400.599999999977,5835.70000000007,8564.899999999965
Jamaica Plain,2004,35801.99999999988,3982.3999999998778,3806.9999999998254,11201.600000000122,10637.399999999732,2966.4000000003725,3207.200000000048,3970.9333333332906,4357.666666666661,4469.333333333343,13272.466666666325,8202.800000000017,18149.000000000175,5008.599999999889,9826.999999999738,1615.800000000021,1202.1999999999953,14480.800000000105,5955.60000000021,8525.19999999991
Jamaica Plain,2005,35758.49999999997,3932.4999999999854,3705.000000000058,11269.0,10495.499999999942,3117.5000000001164,3238.9999999999927,3821.666666666686,4348.333333333325,4419.666666666701,13806.33333333279,8287.99999999997,18300.99999999994,4917.500000000029,9712.499999999942,1628.5000000000073,1199.500000000001,14561.0,6075.499999999971,8485.499999999985
